ActuatorSN,AF_single_vcm_S1_AF_c0,AF_single_vcm_S1_AF_c1,AF_single_vcm_S1_AF_c2,AF_single_vcm_S2_AF_c0,AF_single_vcm_S2_AF_c1,AF_single_vcm_S2_AF_c2,aps_strokeMax_um,OISX_pos_polynomial_cubic_offsetcorrected_C0,OISX_pos_polynomial_cubic_offsetcorrected_C1,OISX_pos_polynomial_cubic_offsetcorrected_C2,OISX_pos_polynomial_cubic_offsetcorrected_C3,OISY_pos_polynomial_cubic_offsetcorrected_C0,OISY_pos_polynomial_cubic_offsetcorrected_C1,OISY_pos_polynomial_cubic_offsetcorrected_C2,OISY_pos_polynomial_cubic_offsetcorrected_C3,sph_S1_gain,sph_S1_OOVreg,sph_S2_gain,sph_S2_OOVreg,sph_strokecenter_x_sensor_offset_lsb,sph_strokecenter_y_sensor_offset_lsb
UC4D263001J600A5002+01AA07714+5,133.9770145,0.211651575,0.001759033,154.8220299,-0.061219348,0.001642354,383.76052,1.75E-14,0.371150684,9.30E-05,2.74E-08,-2.25E-15,0.354131916,8.42E-05,2.37E-08,42.294,87,42.294,82,183.8101369,182.0103569
UC4D2630029600A5002+01AA05932+5,148.7280285,-0.035707192,0.001643901,175.3693434,0.009996752,0.001648439,379.554955,1.82E-14,0.364828602,9.13E-05,2.67E-08,1.92E-14,0.360367194,9.33E-05,2.96E-08,42.294,84,42.294,81,177.1032611,186.349246
UC4D2630019L00A5002+01AA06710+5,136.8500516,-0.041093704,0.001709248,121.2091114,0.031372793,0.001625421,381.253145,-1.56E-14,0.37485356,9.39E-05,2.57E-08,2.58E-15,0.354746939,8.43E-05,2.47E-08,42.294,85,44.8,76,179.1243569,171.1844745
UC4D263001JA00A5002+01AA07718+5,161.3768312,0.314529514,0.001797444,98.54402001,0.006422281,0.001717838,380.30785,-2.00E-14,0.370050497,9.32E-05,2.64E-08,1.50E-14,0.347765069,8.13E-05,2.07E-08,42.294,88,42.294,81,182.941359,181.50811
UC4D263001MA00A5002+01AA05924+5,152.5473037,-0.011244347,0.001675941,143.5980815,0.041820557,0.001619838,383.036485,-3.44E-15,0.373202979,9.40E-05,2.74E-08,-2.55E-15,0.350416421,8.22E-05,2.24E-08,44.8,82,44.8,76,184.8145035,185.5978931
UC4D263001ME00A5002+01AA05928+5,154.6145942,0.008916692,0.001636702,152.4649268,-0.053434457,0.001698932,384.488975,-3.00E-15,0.359043639,8.88E-05,2.58E-08,-3.68E-14,0.353537888,8.97E-05,2.78E-08,42.294,85,44.8,78,185.4442475,194.2992418
UC4D2630019N00A5002+01AA06712+5,206.4851673,0.177371456,0.001632526,154.6947855,-0.01622067,0.001667896,376.588745,-4.88E-15,0.362817549,9.11E-05,2.52E-08,3.19E-15,0.350679506,8.50E-05,2.34E-08,42.294,86,44.8,78,174.6887283,177.2668936
UC4D263001PV00A5002+01AA11715+5,141.2897155,-0.053908686,0.001617894,154.9814898,-0.168316874,0.001680991,377.58591,3.61E-15,0.362092002,8.86E-05,2.43E-08,-2.12E-14,0.364656156,9.07E-05,2.69E-08,39.928,88,42.294,83,181.1158341,181.4136709
UC4D263001MF00A5002+01AA05929+5,108.1899433,-0.054959449,0.00174231,147.7927443,0.062214015,0.001752676,375.1449,4.16E-16,0.351111542,8.31E-05,2.31E-08,-1.04E-14,0.355439883,8.52E-05,2.46E-08,44.8,80,44.8,81,194.1870226,180.1049903
UC4D263001PX00A5002+01AA11717+5,105.8368164,-0.285691774,0.001824759,127.4470371,-0.129886393,0.001724552,381.452695,-1.65E-14,0.360699289,9.01E-05,2.64E-08,1.36E-14,0.342613468,8.53E-05,2.58E-08,42.294,87,42.294,82,183.3563726,192.8695373
UC4D2630017Q00A5002+01AA06210+5,136.8585618,0.065940293,0.001640372,199.1870241,-0.030198725,0.001606593,368.38776,1.28E-14,0.367529089,9.09E-05,2.55E-08,2.07E-14,0.359163928,8.69E-05,2.58E-08,42.294,85,44.8,78,183.1960755,176.5801534
UC4D263001B400A5002+01AA01130+5,173.3270222,0.033386011,0.001614044,186.0646702,0.027413908,0.00166765,377.81588,5.36E-15,0.360145104,8.87E-05,2.59E-08,-2.66E-14,0.362852378,9.41E-05,2.95E-08,39.928,89,42.294,83,166.8662159,179.7319733
UC4D263001MH00A5002+01AA05931+5,180.165411,0.012649634,0.001601658,176.5181156,0.057056366,0.001740691,377.121225,2.89E-14,0.349828111,8.06E-05,1.91E-08,5.44E-15,0.35885424,8.98E-05,2.90E-08,42.294,84,47.455,77,184.6428771,180.0079044
UC4D2630013E00A5002+01AA08724+5,137.4682417,-0.08746279,0.001773618,164.4059658,-1.70E-05,0.001641514,380.10596,-2.02E-14,0.374902366,9.46E-05,2.73E-08,-3.33E-16,0.352472459,8.48E-05,2.43E-08,47.455,76,42.294,80,170.6201456,189.1134895
UC4D2630017S00A5002+01AA06212+5,134.6859992,0.126502698,0.00170636,131.4849128,-0.030304787,0.001675827,377.83226,8.77E-15,0.367508913,8.87E-05,2.33E-08,1.86E-15,0.354208648,8.27E-05,2.12E-08,42.294,86,42.294,81,175.3421127,174.8396924
UC4D2630013G00A5002+01AA08726+5,128.0252623,-0.063531415,0.001668348,154.5058727,-0.071055267,0.001633938,381.0391,8.85E-15,0.366188813,9.15E-05,2.76E-08,-4.77E-15,0.344908155,8.64E-05,2.72E-08,42.294,87,42.294,81,174.874165,194.5414375
UC4D2630018600A5002+01AA06226+5,153.8049748,-0.021961126,0.001718529,174.3551194,0.025248612,0.001656954,378.172145,9.35E-15,0.357631339,8.97E-05,2.98E-08,-2.69E-15,0.349185756,8.60E-05,2.79E-08,42.294,86,44.8,79,181.3932362,174.8589303
UC4D263001MG00A5002+01AA05930+5,161.5870155,0.031320085,0.001653915,158.2832751,-0.019669322,0.001680188,387.071295,8.33E-15,0.371247207,9.31E-05,2.69E-08,-1.39E-14,0.365017313,9.04E-05,2.72E-08,42.294,83,42.294,81,185.2739207,175.3447805
UC4D263001PW00A5002+01AA11716+5,127.7065703,-0.013305161,0.001752539,169.1523523,-0.001251066,0.001628866,382.326945,-1.21E-14,0.369586064,9.30E-05,2.73E-08,7.61E-15,0.342723232,7.96E-05,2.37E-08,42.294,88,42.294,81,177.3594158,190.5724519
UC4D2630018500A5002+01AA06225+5,158.8399768,0.16662494,0.001739046,175.8216151,-0.071437932,0.001607528,379.421315,-1.73E-14,0.371812045,9.24E-05,2.95E-08,-1.08E-14,0.350445581,8.22E-05,2.21E-08,44.8,82,44.8,76,176.5425212,181.9328152
UC4D2630013F00A5002+01AA08725+5,123.1379384,-0.029556507,0.001761377,171.773714,-0.1038472,0.001675422,379.12628,-1.11E-16,0.368082746,9.18E-05,2.67E-08,1.65E-14,0.348053242,8.24E-05,2.33E-08,42.294,87,44.8,77,182.623389,182.4512251
UC4D2630017N00A5002+01AA06208+5,69.58307352,0.071932464,0.001796364,129.4811429,0.008267854,0.001659525,377.79391,1.77E-14,0.370008921,9.21E-05,2.65E-08,-7.77E-15,0.350143022,8.35E-05,2.58E-08,42.294,86,44.8,77,184.8445662,177.72972
UC4D2630017T00A5002+01AA06213+5,131.1590882,0.149765632,0.001745168,137.8163054,0.063794974,0.0016607,376.342265,2.98E-14,0.373184031,9.23E-05,2.42E-08,9.16E-15,0.358948519,8.82E-05,2.61E-08,42.294,85,42.294,81,174.6460574,176.3488614
UC4D263001JE00A5002+01AA07722+5,136.5366562,0.228605181,0.001814172,184.8939577,0.029196936,0.001679225,379.75886,-7.44E-15,0.354850862,8.58E-05,2.46E-08,-4.64E-15,0.3380876,8.12E-05,2.27E-08,44.8,84,42.294,83,169.4051417,191.1121031
UC4D263003U400A5002+01AA00708+5,128.2184062,-0.011167077,0.001740219,198.6622892,-0.043550485,0.001662383,381.884945,-1.84E-14,0.356108934,8.55E-05,2.30E-08,-1.78E-15,0.35214996,8.21E-05,2.27E-08,44.8,81,47.455,75,189.8444429,178.6248851
UC4D2630018300A5002+01AA06223+5,137.0104291,-0.0437101,0.001784419,194.5437217,-0.06014139,0.001627761,379.955875,-2.64E-14,0.360273516,8.82E-05,2.49E-08,-3.03E-15,0.34279373,8.13E-05,2.40E-08,42.294,88,42.294,83,178.5368323,190.8089918
UC4D263001MJ00A5002+01AA05932+5,148.5948131,-0.015570177,0.001718444,147.8644292,-0.108792708,0.001717693,383.1659,-7.81E-15,0.355507921,8.09E-05,1.78E-08,-9.63E-15,0.355676584,8.76E-05,2.62E-08,42.294,85,47.455,75,185.1110506,180.5121815
UC4D2630019P00A5002+01AA06713+5,166.2318172,-0.00242135,0.001657867,188.9713554,-0.042853755,0.001643869,375.002485,-7.91E-15,0.367025662,9.11E-05,2.52E-08,2.55E-15,0.351909854,8.46E-05,2.49E-08,42.294,86,39.928,86,176.5484721,182.0793705
UC4D2630019R00A5002+01AA06715+5,148.7773434,0.082575779,0.001701703,179.3994942,0.064150399,0.00158285,374.442965,1.67E-16,0.373946008,9.46E-05,2.81E-08,1.10E-14,0.361213692,8.95E-05,2.60E-08,39.928,89,42.294,81,176.023867,180.1293855
UC4D263001Q100A5002+01AA11721+5,151.5670829,-0.087106864,0.001631518,155.9430215,-0.069945773,0.001698232,382.50914,2.22E-15,0.356696881,8.77E-05,2.58E-08,1.36E-14,0.356960237,9.06E-05,2.81E-08,44.8,80,42.294,83,180.8298909,183.7418594
UC4D263001MM00A5002+01AA06103+5,153.228875,-0.151072071,0.001687228,193.9312616,0.027692388,0.001632503,378.04468,7.33E-15,0.361328353,8.90E-05,2.49E-08,1.03E-15,0.352592538,8.31E-05,2.31E-08,42.294,86,42.294,83,187.6461938,177.6058808
UC4D2630019Q00A5002+01AA06714+5,159.1328602,-0.048482512,0.001749979,122.0786029,-0.018631448,0.001714874,379.77251,6.70E-15,0.361722833,8.45E-05,1.98E-08,8.72E-15,0.346835091,8.16E-05,2.28E-08,44.8,83,44.8,79,177.1348838,181.1145823
UC4D263001ML00A5002+01AA06102+5,123.5644435,-0.214329303,0.001795762,161.0160653,0.013019762,0.001642811,388.67894,-2.69E-15,0.362220968,8.83E-05,2.55E-08,-6.36E-15,0.34059258,7.95E-05,2.44E-08,44.8,84,42.294,84,182.327857,189.2520358
UC4D263002SY00A5002+01AA10728+5,113.8070464,-0.116189331,0.001730082,168.8701605,-0.255515347,0.00169901,381.27986,-2.47E-15,0.365398532,9.23E-05,2.81E-08,5.44E-15,0.36321749,9.40E-05,2.88E-08,42.294,85,42.294,81,181.2728675,194.2191064
UC4D2630032Q00A5002+01AA10808+5,142.3073798,-0.089446601,0.001654322,177.2830469,-0.214115901,0.001663664,371.3086,-6.27E-15,0.360095542,8.75E-05,2.41E-08,2.42E-14,0.358508255,8.63E-05,2.43E-08,42.294,85,44.8,79,186.6643176,183.312194
UC4D2630019U00A5002+01AA06718+5,152.8751576,0.068735141,0.001734883,242.7215725,0.06381113,0.001544064,378.62968,-7.97E-15,0.371491535,9.30E-05,2.64E-08,1.23E-14,0.353372818,8.45E-05,2.42E-08,42.294,86,39.928,86,181.0461162,183.2174108
UC4D263001JG00A5002+01AA07724+5,128.8102142,0.299651721,0.001642251,146.2697193,0.074007497,0.001664033,384.800325,7.16E-15,0.369954483,9.29E-05,2.70E-08,3.94E-15,0.36012203,8.69E-05,2.33E-08,42.294,85,42.294,81,177.9726027,176.3020334
UC4D263001JJ00A5002+01AA07726+5,143.6048591,0.246660295,0.00177857,123.8452927,0.08724959,0.001764578,382.535335,1.17E-14,0.355480724,8.52E-05,2.28E-08,-9.94E-15,0.34809505,8.11E-05,2.24E-08,44.8,83,44.8,80,191.0237888,182.8811068
UC4D263001MN00A5002+01AA06104+5,130.8787246,-0.135105893,0.001664529,184.2075025,0.063215987,0.001636626,385.80035,5.19E-15,0.362160701,8.93E-05,2.59E-08,1.15E-14,0.364089402,9.53E-05,2.96E-08,42.294,83,42.294,83,188.8869368,187.1575325
UC4D263001MQ00A5002+01AA06106+5,118.0624504,-0.237909519,0.001763347,171.8152854,-0.015828282,0.001648349,385.922225,-2.66E-15,0.359997129,8.69E-05,2.35E-08,3.83E-15,0.35122479,8.29E-05,2.46E-08,47.455,77,44.8,79,194.5638495,178.3568397
UC4D263001Q500A5002+01AA11725+5,109.249204,-0.308159437,0.00179619,110.1569003,-0.147723227,0.001817533,381.940715,1.24E-14,0.349944603,8.25E-05,2.18E-08,7.19E-15,0.345292853,8.22E-05,2.41E-08,44.8,84,44.8,82,192.7812577,187.9841557
UC4D263003U500A5002+01AA00709+5,170.5991505,0.040364011,0.001701071,206.2302049,0.030040277,0.001605968,374.3935,-1.11E-14,0.364255642,9.07E-05,2.56E-08,-9.63E-15,0.34414872,8.07E-05,2.33E-08,42.294,87,42.294,82,182.5582097,182.2983357
UC4D2630017U00A5002+01AA06214+5,135.8335541,0.111677345,0.001705079,121.4442476,0.096032449,0.001619783,376.90666,-1.10E-14,0.372695574,9.47E-05,2.81E-08,-7.52E-15,0.346976558,8.68E-05,2.63E-08,44.8,82,42.294,80,178.4646767,182.2019622
UC4D2630017W00A5002+01AA06216+5,86.5527391,0.077338559,0.001741576,175.4120127,0.06018502,0.001565865,374.35164,9.96E-15,0.3694662,9.21E-05,2.59E-08,1.19E-14,0.349449447,8.31E-05,2.47E-08,42.294,86,42.294,81,171.8379807,182.1951745
UC4D263001X200A5002+01AA04604+5,126.4461888,-0.339401496,0.001717531,157.6979265,-0.219675923,0.001692505,381.20342,1.15E-14,0.359980687,8.93E-05,2.59E-08,-7.94E-15,0.348510638,8.78E-05,2.65E-08,42.294,86,42.294,82,190.3037573,193.0281961
UC4D263001X400A5002+01AA04606+5,122.8807771,-0.339262811,0.00163369,143.6995843,-0.173299084,0.001685599,377.604045,-1.21E-14,0.361134013,8.78E-05,2.46E-08,6.30E-15,0.36079093,8.85E-05,2.68E-08,42.294,84,42.294,84,186.0351446,184.1724183
UC4D263001MR00A5002+01AA06107+5,140.4083046,-0.085663413,0.001671925,149.4466939,0.138469595,0.001674587,379.82633,-3.44E-15,0.372936569,9.54E-05,2.77E-08,2.71E-14,0.354958532,8.79E-05,2.70E-08,39.928,90,44.8,76,179.2131963,182.1064958
UC4D263003U300A5002+01AA00707+5,136.8656984,0.092412159,0.001696613,191.889436,0.004987402,0.00166956,377.840775,1.71E-14,0.358411173,8.68E-05,2.42E-08,-2.06E-14,0.350733957,8.40E-05,2.35E-08,44.8,82,44.8,78,180.1336893,183.1042315
UC4D2630017V00A5002+01AA06215+5,105.2517891,0.133136919,0.001711639,149.3369316,-0.038040834,0.001692342,379.431455,-2.35E-14,0.357215766,8.62E-05,2.45E-08,-2.65E-14,0.358850165,8.76E-05,2.71E-08,42.294,85,42.294,84,181.4167936,178.2145914
UC4D2630017Y00A5002+01AA06218+5,155.2334404,-0.006107388,0.001720735,166.4524127,-0.02873717,0.001670621,380.66483,8.99E-15,0.353562662,8.72E-05,2.44E-08,3.61E-15,0.347941821,8.30E-05,2.34E-08,42.294,88,42.294,85,179.1875989,188.301713
UC4D263001JQ00A5002+01AA07732+5,143.1474847,0.311133879,0.001778809,121.2089615,0.070606642,0.001653586,379.967185,2.26E-14,0.36935738,9.20E-05,2.62E-08,-2.32E-15,0.342854955,7.74E-05,1.83E-08,44.8,85,44.8,77,179.6477949,185.6316524
UC4D263001Q800A5002+01AA11728+5,114.214433,-0.153745038,0.001726319,181.6836952,-0.024817804,0.001639835,384.047105,-2.01E-14,0.359309273,8.85E-05,2.58E-08,-7.49E-15,0.352257854,8.91E-05,2.66E-08,42.294,86,44.8,79,186.4106156,184.8660907
UC4D263001GP00A5002+01AA05027+5,151.3787803,0.013383335,0.001655761,160.6665766,0.048393552,0.001640424,384.25686,1.03E-14,0.374634621,9.41E-05,2.63E-08,1.18E-14,0.360850704,8.89E-05,2.64E-08,42.294,84,42.294,81,181.25712,179.2401723
UC4D263001JN00A5002+01AA07730+5,138.5799615,0.244464329,0.001729483,134.1989488,0.066895424,0.00164146,382.19753,-3.50E-15,0.369958766,9.53E-05,2.96E-08,7.66E-15,0.346000171,8.56E-05,2.46E-08,44.8,82,42.294,80,178.775286,187.8353932
UC4D263001X500A5002+01AA04607+5,139.0818093,-0.237184728,0.001637871,176.9425692,-0.151602135,0.0017157,378.58002,9.41E-15,0.365597569,8.75E-05,2.22E-08,-1.58E-14,0.365095401,8.90E-05,2.42E-08,44.8,78,42.294,82,182.765966,184.8764195
UC4D263001X900A5002+01AA04611+5,128.4943386,-0.171074698,0.001663824,93.72375964,-0.124315436,0.001689177,378.61837,-1.22E-14,0.381493588,9.71E-05,2.77E-08,-1.88E-14,0.366897726,9.08E-05,2.62E-08,39.928,87,42.294,79,175.4210391,178.850269
UC4D263001GR00A5002+01AA05029+5,140.8205158,-0.069481014,0.001698694,164.3790549,0.05783682,0.001742005,384.517315,-9.21E-15,0.351803429,8.48E-05,2.43E-08,-2.71E-14,0.359627504,9.14E-05,2.74E-08,42.294,84,44.8,80,190.4048739,189.625566
UC4D2630023K00A5002+01AA08201+5,134.0276327,0.069330253,0.001710591,144.3813108,-0.115987406,0.001645843,379.35495,-3.36E-14,0.372669987,9.26E-05,2.66E-08,7.33E-15,0.355541255,8.46E-05,2.40E-08,44.8,81,42.294,81,172.0906957,179.5758831
UC4D2630032L00A5002+01AA10804+5,103.8684312,-0.286824562,0.001598357,172.2904677,-0.215539154,0.001652206,369.76472,5.33E-15,0.358109823,8.66E-05,2.42E-08,-2.64E-15,0.373219636,9.40E-05,2.84E-08,42.294,82,44.8,80,187.1735454,183.2413478
UC4D2630032N00A5002+01AA10806+5,93.93175498,-0.154483533,0.0017304,203.1650284,-0.12007192,0.001576009,374.372245,4.08E-15,0.373275618,9.30E-05,2.58E-08,8.10E-15,0.361615193,8.89E-05,2.43E-08,42.294,84,42.294,81,173.1325692,187.4271098
UC4D2630032P00A5002+01AA10807+5,128.4485725,-0.147217221,0.001721529,98.07852879,-0.280194485,0.001716119,373.54174,-6.61E-15,0.368549267,9.39E-05,2.72E-08,1.50E-14,0.358797717,9.29E-05,2.81E-08,44.8,80,42.294,81,180.8044916,200.2016134
UC4D263002RQ00A5002+01AA03418+5,133.6344702,-0.290385325,0.00173304,168.2963523,-0.246777214,0.001691381,385.094905,-6.86E-15,0.365867709,9.00E-05,2.55E-08,-8.02E-15,0.343854638,8.14E-05,2.24E-08,44.8,83,42.294,82,181.4685056,192.4541552
UC4D263002RP00A5002+01AA03417+5,137.0916612,-0.062443337,0.001665232,155.9129519,-0.090675861,0.001658091,380.763955,-1.61E-15,0.370199555,9.04E-05,2.48E-08,2.53E-14,0.363543905,8.74E-05,2.36E-08,42.294,83,42.294,81,176.7548168,182.5331654
UC4D263002T600A5002+01AA02104+5,70.1542802,-0.219414491,0.001700848,150.7073216,-0.159542357,0.001659594,378.6146,-3.36E-15,0.366191487,9.22E-05,2.76E-08,-2.97E-15,0.363372596,9.57E-05,3.06E-08,44.8,79,42.294,81,178.0494358,189.7234827
UC4D263002SX00A5002+01AA10727+5,97.54226251,-0.161494377,0.001613847,127.3144286,-0.170287683,0.001637077,375.972155,-5.69E-15,0.369212435,9.21E-05,2.62E-08,-9.41E-15,0.362489546,8.89E-05,2.72E-08,42.294,84,42.294,81,179.4589554,185.3891574
UC4D2630036G00A5002+01AA05208+5,69.65647179,-0.346178421,0.001738109,167.140089,-0.260149358,0.001681688,373.020635,-4.22E-15,0.349384711,8.46E-05,2.50E-08,-2.01E-14,0.357670958,9.34E-05,2.97E-08,39.928,89,42.294,85,186.8257941,194.2313239
UC4D263002SV00A5002+01AA10725+5,121.7023405,-0.166261368,0.00162815,138.1710626,-0.177105542,0.001665972,378.29948,-7.22E-16,0.368936266,9.22E-05,2.63E-08,-3.64E-15,0.364610008,9.08E-05,2.68E-08,39.928,88,42.294,81,171.9958933,186.707256
UC4D263002SW00A5002+01AA10726+5,211.5432914,-0.255366298,0.001642195,172.6403958,-0.24187565,0.001654668,379.61105,-1.61E-14,0.375365233,9.28E-05,2.46E-08,2.89E-15,0.352154495,8.50E-05,2.54E-08,44.8,81,42.294,80,174.3176898,193.8290062
UC4D2630020N00A5002+01AA06730+5,125.8795766,0.025963743,0.001712378,137.8649087,-0.018809827,0.001758554,380.3787,-7.15E-15,0.360422656,8.29E-05,1.93E-08,6.88E-15,0.35257602,8.43E-05,2.45E-08,44.8,82,42.294,84,174.4804666,184.4477469
UC4D2630020Q00A5002+01AA06732+5,83.78327219,-0.023557214,0.001733779,167.0811233,0.00603046,0.001679031,377.59553,3.28E-15,0.364311393,8.99E-05,2.66E-08,-5.00E-16,0.364632493,8.91E-05,2.69E-08,42.294,84,42.294,82,184.0571372,184.5970761
UC4D263002NQ00A5002+01AA01412+5,139.3202437,-0.003786927,0.001680644,125.4779134,0.008213484,0.001687359,373.445475,1.16E-14,0.367309173,9.22E-05,2.81E-08,1.52E-14,0.348320119,8.66E-05,2.55E-08,42.294,87,42.294,81,167.9583163,196.6757964
UC4D2630032M00A5002+01AA10805+5,142.6641611,-0.242971427,0.00164926,228.5361652,-0.144768349,0.001612183,364.68016,5.55E-15,0.363743965,8.97E-05,2.45E-08,2.26E-14,0.361626456,8.84E-05,2.42E-08,42.294,85,44.8,78,183.6326318,195.3132707
UC4D2630016V00A5002+01AA03413+5,183.8284844,0.002126797,0.001669554,180.2801317,0.009463578,0.001674978,368.352595,-1.23E-14,0.363261301,8.95E-05,2.44E-08,-7.38E-15,0.359467934,8.84E-05,2.58E-08,39.928,88,44.8,78,184.8798474,183.197479
UC4D263002RN00A5002+01AA03416+5,91.97896345,-0.094456468,0.001784894,113.5510964,-0.25704663,0.001764322,379.98493,1.88E-14,0.352575677,8.48E-05,2.31E-08,1.15E-14,0.35061084,8.58E-05,2.59E-08,44.8,81,44.8,80,187.5794281,191.0461478
UC4D263002SU00A5002+01AA10724+5,146.5135253,-0.225849988,0.001707388,137.0581699,-0.234705453,0.001724497,377.580255,1.67E-16,0.359120176,8.63E-05,2.36E-08,-3.41E-15,0.350606771,8.35E-05,2.34E-08,42.294,86,44.8,79,181.0080359,192.4557753
UC4D263002T400A5002+01AA02102+5,92.69272874,-0.240464626,0.001684895,179.6579793,-0.199767206,0.001635617,373.25288,1.89E-15,0.36575514,9.33E-05,2.78E-08,-1.42E-15,0.358271178,9.24E-05,2.88E-08,44.8,80,42.294,81,179.2107375,195.0695647
UC4D2630035F00A5002+01AA06805+5,141.0055434,-0.003561636,0.001716597,116.0756143,-0.079659336,0.001767249,377.8294,-2.18E-14,0.358563434,8.69E-05,2.38E-08,-2.19E-14,0.358147564,8.92E-05,2.55E-08,39.928,89,44.8,80,181.3192262,185.0079322
UC4D2630036J00A5002+01AA05210+5,133.6921358,-0.157196612,0.00168029,131.8938707,-0.181556146,0.00176534,376.6516,1.73E-14,0.352746344,8.42E-05,2.28E-08,-7.52E-15,0.359666145,8.84E-05,2.57E-08,42.294,85,42.294,85,184.2866151,189.2736704
UC4D263002NN00A5002+01AA01410+5,128.9601155,-0.14840095,0.00161667,147.2519034,-0.020626127,0.001727607,373.14056,-1.13E-14,0.358851747,8.66E-05,2.36E-08,4.91E-15,0.371245476,9.36E-05,2.80E-08,39.928,87,44.8,79,172.4827605,181.5919511
UC4D263002NR00A5002+01AA01413+5,124.386914,-0.039927674,0.001710337,122.3729311,0.012200742,0.001664085,378.60043,-4.44E-16,0.367527184,9.19E-05,2.75E-08,-8.63E-15,0.347519315,8.72E-05,2.68E-08,42.294,87,44.8,77,178.2498533,195.7839525
UC4D263002NT00A5002+01AA01415+5,95.12419036,-0.10959329,0.001660119,145.1371855,0.032820818,0.001610624,384.264855,2.50E-16,0.37880469,9.72E-05,2.93E-08,-1.10E-14,0.370807369,9.34E-05,2.91E-08,42.294,82,42.294,80,178.1010889,179.8424826
UC4D263002NV00A5002+01AA01417+5,160.6755942,-0.23249604,0.001662347,170.1399176,-0.110483394,0.001743784,385.216715,-3.39E-15,0.355671785,8.35E-05,2.28E-08,-5.27E-16,0.358588874,8.60E-05,2.58E-08,44.8,80,47.455,75,186.227638,190.1730732
UC4D263002ST00A5002+01AA10723+5,149.2199975,-0.24833425,0.001623372,94.34199871,-0.215394324,0.001677051,371.24646,-5.13E-15,0.375712154,9.53E-05,2.81E-08,-3.77E-15,0.35701128,8.72E-05,2.66E-08,42.294,85,42.294,80,167.0399966,188.3792354
UC4D2630035M00A5002+01AA06811+5,87.33067258,0.024846242,0.001722275,153.2230647,-0.038141816,0.0016408,378.730755,-3.33E-16,0.367405242,9.39E-05,2.89E-08,7.27E-15,0.367119318,9.69E-05,2.96E-08,42.294,82,39.928,85,173.8455318,184.2672177
UC4D2630020L00A5002+01AA06728+5,143.4507361,0.215213381,0.001632446,177.8620398,-0.079583563,0.00163582,377.10426,-1.45E-14,0.364482005,9.09E-05,2.82E-08,9.24E-15,0.364432119,8.98E-05,2.91E-08,42.294,83,42.294,82,176.8253466,166.1194768
UC4D2630035B00A5002+01AA06801+5,122.2955014,-0.093265549,0.001678932,162.5101522,-0.035602411,0.001637338,373.85972,1.73E-14,0.365141768,9.05E-05,2.51E-08,1.36E-14,0.359054609,8.64E-05,2.43E-08,42.294,85,42.294,82,180.1436015,184.7922731
UC4D2630026Y00A5002+01AA10220+5,133.2278119,0.039081715,0.001684893,152.2075579,-0.030832394,0.001747537,381.833075,-5.83E-16,0.351940214,8.41E-05,2.31E-08,-3.06E-14,0.357704872,8.76E-05,2.61E-08,42.294,85,39.928,90,184.6889881,185.9959689
UC4D263002NP00A5002+01AA01411+5,99.2071791,-0.038643329,0.001737549,162.7174745,-0.04060648,0.001727802,376.83347,5.50E-15,0.357709589,8.61E-05,2.41E-08,-2.26E-14,0.357666359,8.50E-05,2.33E-08,42.294,86,44.8,79,179.2984472,189.5524927
UC4D2630035E00A5002+01AA06804+5,137.370595,-0.076376454,0.001656163,153.6791651,-0.013002116,0.001678414,375.606595,-7.61E-15,0.353663936,8.71E-05,2.59E-08,-5.25E-15,0.358307627,9.30E-05,3.04E-08,39.928,89,47.455,75,183.1230147,189.0399703
UC4D2630036H00A5002+01AA05209+5,112.0278036,-0.182059966,0.001709193,198.7425996,-0.177994348,0.0015765,374.98344,3.55E-15,0.373000853,9.61E-05,2.87E-08,9.38E-15,0.358027594,9.09E-05,2.80E-08,39.928,90,42.294,80,178.6098926,198.3695863
UC4D264000YP00A5002+01AA07723+5,128.81261,0.107771862,0.001754958,155.4519295,0.104858756,0.0016646,366.7417,8.97E-15,0.369765878,9.28E-05,2.70E-08,-1.19E-15,0.350063589,8.36E-05,2.32E-08,42.294,86,42.294,81,190.2512528,176.6052563
UC4D263003QF00A5002+01AA00211+5,166.880018,-0.133003818,0.001657426,202.6314158,0.077168125,0.00155562,362.05078,-7.08E-15,0.368641506,9.40E-05,2.93E-08,-1.35E-14,0.345768719,8.65E-05,2.60E-08,42.294,87,39.928,85,188.7458671,189.4009898
UC4D2630041200A5002+01AA02420+5,104.0534513,-0.136435237,0.001752847,169.0701406,-0.021550753,0.001641598,366.09586,-7.19E-15,0.36524296,9.10E-05,2.65E-08,-1.03E-14,0.33850672,7.84E-05,2.22E-08,42.294,89,39.928,86,194.2089767,186.1768297
UC4D264000JH00A5002+01AA06121+5,121.1647107,-0.025641828,0.001772836,154.7136978,-0.089442961,0.001596788,366.308215,2.48E-14,0.373434678,9.43E-05,2.73E-08,9.71E-15,0.335901012,7.56E-05,2.02E-08,39.928,95,42.294,80,188.2324839,185.0342021
UC4D264000YR00A5002+01AA07725+5,134.0458858,0.252815177,0.00169454,115.2950909,0.060119334,0.001639762,369.61782,6.99E-15,0.37126209,9.55E-05,2.95E-08,2.20E-14,0.356925585,8.85E-05,2.74E-08,42.294,85,42.294,80,187.8892718,181.6525678
